icd1,sales,profit,profits,profitpure,equity,assets
2,23530,148,194,170,3851,13098
2,45322,-3131,-2012,-3947,20140,35939
2,35360,-8309,-7809,-6736,13519,29736
2,1069,115,149,96,5505,6852
2,34585,1934,2440,1465,17059,26310
3,3333,344,325,-2460,4110,4929
2,23946,1272,2242,1940,59108,75402
2,30991,14898,14154,10678,36971800000,105311000000
2,61044100000,-8420,-1763,-63246,28737100000,109534000000
2,11506400000,-1150,-347,1289,53885,185400000
2,17781100000,-2091,2923,-5810,12984100000,2791100000
2,90728,-804,-500,172,42400,11662900000
2,4106700000,3913,2515,-6883,1384900000,65248900000
2,13273,1261,1279,1544,14073,21116
2,10030,752,804,533,8309,12776
2,11872,555,648,468,7888,15011
2,12935,47,282,171,4229,12794
2,32398900000,8783,12569,8396,15056900000,49169800000
2,16915,646,897,599,12581,18538
2,10732,524,597,420,8021,16156
2,12949,386,545,398,7641,16033
2,30388,-389,-283,-996,2895,15682
2,78057,1473,2318,1586,48824,10157600000
2,36864,-94,163,58,33557,56164
2,7410,416,424,295,7011,9574
2,10326,653,866,620,10486,12357
2,16280,793,1005,705,12802,21532
2,4328,97,103,89,1719,3472
3,1611,24,25,11,1460,2124
2,53086200000,39889,68948,46811,34155900000,79158100000
2,72361900000,10724,73676,66965,35030100000,149644000000
2,83589,9516,13277,13451,13363400000,19423700000
2,24212,1183,1646,1248,21922,35802
2,22201,948,918,661,7159,19611
2,35634,5293,5797,4006,43164,58814
2,82191,8639,9115,7744,64470,1473800000
2,84252,2610,5313,3987,12083400000,17386700000
2,59987500000,75521,86608,64009,43370600000,60473500000
2,19523300000,27614,25009,28955,11188400000,29070100000
2,97151,6608,9697,6830,15403600000,26403500000
2,97882,10993,13860,10731,15874600000,22140800000
2,71537,8568,8949,6112,58746,10109400000
2,50632,8899,8971,6226,38421,69360
2,24373500000,19245,23904,19269,17629700000,37175100000
2,12730400000,3093,9280,11155,196100000,3185200000
2,82251500000,13001100000,13474300000,97403,79791200000,110975000000
2,24275,87,1804,1035,20714,47165
2,32632,-494,-521,-524,14662,26021
2,27673,4146,4389,3083,27640,45594
2,17738300000,1136,15786,12928,17076400000,42493600000
2,21462800000,16656,20385,17952,26460100000,114749000000
2,30746,2593,2587,1860,31717,61021
2,18772,486,913,723,6740,15747
2,51381,5166,9305,8933,82678,11552400000
2,67086,2805,4047,2358,47438,73162
2,8213,563,541,560,5886,13378
2,23841,-19,217,-351,15289,41533
2,15593,2368,2359,1523,24613,29803
2,27964,2997,3541,2295,24731,39638
2,23808,2517,2590,1839,11355,22754
2,23222200000,17356,26216,20371,26371800000,35274200000
2,17221,1687,2306,1895,16525,24427
2,12603700000,3128,4014,2000,58577,13566500000
2,30495100000,14264,18642,17436,24818400000,4438100000
2,27635,315,562,393,10807,24398
2,5503,204,220,230,5777,9689
2,24627400000,50029,73363,91473,5490200000,61830600000
2,37512900000,23122,41329,34690,29119800000,45742700000
2,75473400000,17580,44993,47967,37919500000,112758000000
2,24537200000,20848,33029,26132,31807100000,43505300000
2,63494,3310,5252,3969,12549500000,15109700000
2,87206,8952,9343,6709,38152,96577
2,23334500000,12496,24851,18065,27341900000,44319100000
2,90971,4161,4764,3550,12956600000,20472500000
2,35999300000,20901,42395,38454,30702100000,59343500000
2,22384800000,21973,27573,10270,19277100000,3502300000
2,10905300000,13798,16002,11801,11342100000,14407600000
2,31246400000,10878,20243,15871,17579500000,4668800000
2,46639,7253,8411,5942,85234,11659100000
2,72903,4721,5863,4403,63283,10496900000
2,32138,2274,2644,2079,36850,48634
2,36431900000,17495,32790,22316,29405600000,40515900000
2,45785,2739,3133,2776,28765,48403
2,42769,1815,3614,3054,45051,63113
2,58207,1875,2484,1827,39761,82010
2,11092,-400,-533,-1170,76,10161
2,18048,1521,1785,1297,15073,21183
2,75860,3272,4089,3213,60081,12671700000
2,22948,1337,1659,1013,38880,47405
2,22748,1290,1949,1327,24195,32528
2,27333,370,838,425,19278,32073
2,299,-231,-159,-117,6340,16231
2,11062,357,390,107,7167,12348
2,8248,1206,1348,1008,16660,21302
2,15498,795,1828,1555,29122,32612
2,25785,-115,601,308,4900,24836
2,28354,795,894,648,6888,24432
2,14975500000,10055,10190,7273,59678,11623600000
2,1034400000,8614,12989,10421,16174400000,20801700000
2,1649,187,190,135,2412,3730
2,3629,1647,1818,1811,25600,37819
3,16288,1145,1161,1180,6541,9248
3,43993,3734,3924,3824,27148,40637
3,4821,175,279,213,10878,13311
3,9857,723,715,485,4312,7742
3,12599,1955,2253,1634,7524,10424
3,19584,101,197,149,4133,19909
3,11024,7372,10576,7457,92106,11135100000
3,49570,3086,2970,1623,20579,48785
3,4564,106,123,80,874,1598
3,17858700000,1283,1233,706,6748,61636
3,21469,3986,4220,2931,41809,48249
3,59153,4363,4376,1673,29083,36827
3,7177,562,3077,2575,12633,56970
3,1734,-270,314,562,2934,6129
2,13233,2007,2612,1922,30866,41819
2,7422,234,322,238,9073,11398
2,32342,5228,6306,4453,51610,61804
2,10553,539,647,507,10192,14917
2,18309,1169,1361,960,20131,29323
2,34504,7735,9854,7369,49895,58600
3,1308,191,177,107,989,1248
2,13461200000,12210,15767,12493,15828600000,23500700000
2,13094300000,21396,24759,18869,14335600000,21001800000
2,42462,1217,1456,981,23084,49026
2,25218,358,490,258,11760,29028
2,42365,1983,2060,2162,11566,48670
2,3064,899,990,379,26508,34603
2,43998,2126,2703,2062,25404,60432
2,12415,1542,1874,1352,41973,45543
2,16279,893,1269,994,9385,16317
2,11006100000,9871,13292,5888,11790100000,16590800000
2,65134700000,73865,17514,88231,464717000000,953465000000
2,60732100000,72685,20972100000,17867900000,56562400000,123329000000
2,26446200000,87637,95834,68470,61910600000,71879800000
2,32799100000,13836600000,13983600000,10003700000,53326100000,61233600000
2,3956200000,79255,87630,67539,81912100000,9079100000
2,10739,-391,-409,-181,13760,17764
2,11449900000,19340,20422,15667,13166600000,15984900000
2,11542,3186,3273,2305,28246,31165
2,37572500000,60176,59583,46756,47969100000,79788800000
2,62732,5074,4360,3182,51776,89212
2,10438100000,13014,15188,4815,10452500000,13797900000
2,10926900000,17788,19916,15944,22674900000,25853300000
2,10272,49,23,104,10892,21612
2,10296600000,6607,11164,10022,12283300000,15263400000
2,17620800000,32849,33191,28014,265400000,32192400000
2,46074,1261,1279,894,32842,71687
2,27256,215,574,479,11232,34338
2,15378900000,4930,5242,3505,95696,274300000
3,9292,2688,2955,1631,47017,1170700000
2,61520,5487,6473,5064,18006600000,20503200000
2,23144,-168,1694,1386,68596,75224
2,35738,4614,4667,3433,35299,47571
2,10091,1081,1154,807,32834,35352
2,42998,1430,1691,27367,11312500000,13994300000
2,22910,4967,5031,3826,30524,42072
2,10242600000,15796,18974,13612,91935,18308200000
2,4670,581,596,385,3635,5858
2,6804,385,456,-234,6714,9187
2,5255,5,26,28,1822,4564
2,42944,1547,2637,3588,45663,86786
2,326,-3286,-3310,-3773,11919,12434
2,205,-2183,-2168,-3399,4177,4634
2,62504600000,7889,50724,13406900000,9576800000,16195000000
2,8043,5364,5115,5076,64525,10472700000
2,630,-180,-159,-179,2140,2911
2,496,-1802,-1774,-1808,5879,8568
2,3070,898,874,745,3781,5302
2,9921,1934,1786,1333,16948,20896
2,1688,62,92,79,4799,5008
2,15616,13684,13627,30278,58972500000,6091700000
2,2837,-4301,-4376,-4376,4400,5273
2,447,-1401,-1410,-1403,2621,2808
2,1021,-805,-816,-856,2731,3151
2,100,-832,-836,-838,269,489
2,7216,3579,3806,2770,17449,20040
2,1303,-511,-539,-912,3454,4380
2,7,-928,-835,-836,1483,2569
2,155,-1665,-1678,-1884,5096,5304
2,263,-157,-166,94,1158,1204
2,1310,-2150,-2203,-2204,3465,4365
2,42459,1671,3255,3346,28993,60161
2,15557800000,14841,23070,15688,2068400000,39254400000
2,16914,292,474,-968,14317,32432
2,34271,-1036,1127,1577,38616,63783
2,46839,609,2419,1902,29637,53323
2,18470,888,1614,1325,21896,28588
2,10887,384,792,702,12564,17727
2,7331,474,657,455,12945,16144
2,9085,234,272,174,8983,13128
2,82398,10567,10749,7423,98847,11958700000
2,29579,979,1012,713,12077,20617
2,65521,1134,3326,2696,57206,95136
2,17514,6881,8005,8722,17927800000,25364200000
2,44268,1242,1427,1025,22459,44585
2,40989,565,877,642,34123,52055
3,29684,3579,3755,2715,11115,17327
3,6338,800,816,481,5506,7007
3,2177,180,70,302,2999,10957
3,22804,359,550,211,8257,12695
3,47825,513,729,-62,2035,25649
3,709,231,354,343,4850,5242
3,3643,103,140,105,1643,4313
3,33155,1910,2354,1224,13999,25723
3,17435,3057,3215,2253,12431,15561
3,44978400000,10965800000,11872600000,85662,74181200000,99634200000
3,5602,138,148,105,1189,3031
3,12959200000,5254,8529,5198,12527100000,18110900000
3,12893,1556,1525,891,14007,16450
3,8071,415,337,229,2243,12930
3,4123,2896,3094,3076,17361,21555
3,10526,0,-6,-400,3924,11764
3,9727,14,10,-41,2423,5801
3,84976,9761,9769,6429,60609,10449100000
3,13453500000,11568,12872,8652,10005400000,3287400000
3,6650,257,368,224,4112,10354
3,92309,6156,7471,5303,61933,93084
3,11431,435,728,643,6480,10212
3,15453,142,465,188,8833,17319
3,18104,-728,-267,-171,8677,17948
3,13342,740,761,510,5364,11649
3,2059,-18,121,99,4440,4933
3,84774,5451,5505,-7384,31681,43662
3,287,-473,-467,-237,10914,11528
3,357,-496,-447,-353,9664,10378
3,22398,1363,1406,882,7313,13575
3,5619,-442,-394,-523,3710,5822
3,12420,221,430,203,2683,13887
3,20397,2790,2793,1932,9106,12114
3,8506,608,616,396,6932,9247
3,6589,41,75,42,2554,4851
3,21937,1142,1133,679,5433,11453
3,2827,1102,1155,777,7329,7761
3,1113,-119,-27,-130,543,1282
3,13283,1198,1781,1389,8831,12380
3,7029,1430,1445,1019,7191,8943
3,84422,4605,5010,3605,27426,41264
3,12046,1973,2014,7192,11292,12638
3,48958,3773,3484,2230,21822,39815
3,6702,636,514,337,2273,15773
3,5499,-305,-282,-625,1541,3259
3,7485,1332,-69,-2708,12629,34712
3,386,80,103,73,6436,7875
3,6845,4544,4547,3639,10316,13437
3,36519,10187,10576,7442,35373,45986
2,72382,66892,64974,65240,109142000000,170792000000
2,4526800000,5745,7976,7695,33500100000,76667900000
2,30366300000,22002,51816,98506,42783800000,79000900000
2,65499,1769,3357,3455,69407,1337300000
2,52709,5001,5887,4080,61669,71401
2,3335,-989,-1035,-1036,1395,5653
2,10723300000,10869,10825,7372,46335,63212
2,15524400000,15399,29728,25445,11944100000,1664300000
2,6992,1397,1400,965,7009,9401
2,17700,2287,2374,1632,7783,10989
2,12376,263,309,146,9516,11700
2,38059,33793,34150,27963,1103700000,19863200000
2,4585,171,271,87,4839,5912
2,43946,2160,2523,1649,26668,38065
2,11584,984,1009,391,5822,13659
2,91268,3816,4486,3147,47547,91875
2,14080,826,975,469,18802,23563
2,9373,326,79,63,4334,13946
2,6746,368,412,240,13529,15639
2,19827,1262,1487,1085,23044,29878
2,25463,3342,6618,4597,39267,49337
2,50182,1035,2529,3509,47477,75234
2,22975,1559,1567,1171,8841,36865
2,7256,1061,1330,1032,11859,14898
2,18128,712,1545,1276,19632,29499
2,10380,1013,1155,844,10220,11799
2,13776,1939,4543,2927,19174,24846
2,22311,316,997,1005,13682,26597
2,13501,1169,1256,565,7157,23477
2,12206200000,3566,3862,1234,47018,93726
2,22710,671,1026,750,28461,35047
2,25504,1725,1763,1238,18740,27296
2,21348,-467,412,333,15456,36723
2,24516,931,1108,1006,10219,20059
3,58076,61,241,-244,7829,16410
2,26468,-821,-868,-917,9981,30189
2,31925,2317,3909,2889,37786,57839
2,17396,519,1381,1111,20699,33644
2,12534,2515,2552,1697,11025,13875
2,53391500000,4558,2751,2057,54400,29426300000
2,17813,913,1268,1048,11329,19551
2,308801000000,50361,69896,39858,58964100000,237546000000
2,17740100000,16654200000,16957100000,18707200000,18308000000,381784000000
2,31836600000,12391,37098,35371,2942500000,61298300000
2,7681,241,247,184,2748,6447
2,21541700000,24614,27299,12950,15226400000,30592100000
2,86726700000,10538800000,20323300000,22471900000,131215000000,197575000000
2,21796,315,832,733,20116,29340
2,73724,5711,7206,4513,54847,92249
2,70376,551,1465,169,34661,65356
2,50693,2790,6419,4871,48247,79572
2,7194,348,399,270,3960,9796
2,36982,-1359,517,-3543,17620,36181
2,50817,2389,8443,7429,76434,93722
2,9782,674,674,435,6333,12981
2,17743900000,-1996,16627,-6278,91891,26336100000
2,42688,1558,3264,2535,50004,85143
2,6205,1182,1205,817,7595,13552
2,50423,2914,5137,3562,39965,67564
2,8229,591,507,382,3249,13527
2,51670800000,5920,16913200000,17847500000,75206700000,137175000000
2,11188200000,1449,8734,8836,3245800000,66410700000
2,59628,593,1337,653,21998,66705
2,29269,1533,2602,1947,36571,45688
2,43346,700,1164,-997,47611,88507
2,2474,5,38,110,2416,3519
2,11792500000,-3273,9075,-47479,42186800000,57597900000
2,1227,-358,-435,-1081,-1135,1217
2,8413,1193,1245,850,7894,11029
2,15737500000,9703,11088,4692,16067800000,27496800000
2,32952500000,24937,27337,16656,27526700000,58702900000
3,4674,1309,1204,315,7169,25168
2,10256,442,485,311,9728,15259
2,42511,1075,1186,526,27444,61251
2,14879,1266,1230,807,3126,13640
2,4207,239,260,279,6690,8184
2,10068,163,247,109,6099,13852
2,20362,2176,2370,1510,18416,33491
2,33134,3516,3536,2044,18919,31312
2,15297,488,683,385,3585,12640
2,13659,484,486,309,3466,11419
2,2853,55,50,-314,2792,4221
2,1196,786,879,791,28065,28832
2,84543,22325,34687,26511,12669900000,30468900000
2,32492,13099,13243,9536,41422,55321
2,37226,16869,17059,11809,42629,56655
2,26631,4142,4907,3358,51419,60175
2,70482,2434,4974,6676,75610,11657600000
2,26593600000,34511,53730,27936,30438500000,58452500000
2,31340600000,38494,47080,36470,30118500000,49165600000
2,366,-36,-25,144,10713,12165
2,13587,119,170,129,1126,10971
2,26016,2486,2807,1897,33395,40238
2,81084,5852,6694,5334,45565,80737
2,10155600000,5762,7222,6130,48016,11019200000
2,8895,390,450,324,3622,9769
2,10293,1278,1333,952,7892,14726
2,27304,5073,5209,3602,25343,34243
2,9107,1038,1841,1067,10095,14705
2,22777,1546,2420,1794,19628,30292
2,10683,1162,1228,791,10889,15081
2,6021,1,51,17,3344,6953
2,3820,-154,-173,-258,4330,10980
2,28401,3143,4927,4082,43259,49848
2,8299,279,299,113,11252,16373
2,13465,1565,1539,1223,17052,19332
2,18505,1681,1634,1191,10477,29311
2,4193,-103,-20,-651,3108,4747
2,356223000000,25114,11231900000,14531900000,207245000000,54629000000
2,11164700000,2105,2552,2403,59554,97440
2,92857,2739,3467,3966,71342,14858700000
2,20710900000,16027,17311,15444,12588500000,18567300000
2,10995900000,7093,7774,5230,12192700000,16374300000
2,61760,-420,698,952,34150,52460
2,24271,11,242,151,13386,20073
2,64287,6979,7329,5067,12653900000,16550400000
2,11033200000,6331,10558,5891,13985600000,1735800000
2,6153,431,434,355,2698,6012
2,46793,2260,2342,1607,55522,66809
2,42248,4524,5043,3436,37017,51468
2,34081300000,19146,24393,15912,19548600000,45557700000
2,25920,48,269,-84,19187,38522
2,11746200000,6655,6183,5097,43703,13530900000
2,16280400000,9757,10164,7162,18678100000,27491100000
2,2030700000,5857,7342,3438,1336100000,24453300000
2,17071,1405,1512,1133,15802,18174
2,53530800000,4913,22232,16421,37963800000,73957800000
2,41249,1713,1814,537,18169,52630
2,48254,142,3175,3611,51583,58177
2,5517,603,601,428,4184,6817
2,60492,-6156,-5330,-13620,54283,82644
2,72063,1327,1732,1667,57337,11801900000
2,17470,892,966,620,9250,21509
2,13076,639,733,523,10213,20704
2,4304,-23,84,93,3171,6450
2,9265,-1287,-1224,-4831,5973,12754
2,1126,831,830,563,5777,6288
2,16562400000,15157,22658,17129,10605500000,26300500000
2,76944,3955,3156,2865,49648,96587
2,28070,670,754,1847,11433,24337
2,17173,1032,1521,542,38852,47686
2,36043,3221,3257,2294,28145,38953
2,10843,1448,1478,1066,11148,14275
2,18097,564,633,516,7998,16020
3,5529,256,301,192,2622,3991
2,11464400000,3253,4283,3918,27126,60803
2,2809,265,264,164,2254,3682
2,24067900000,-8129,40835,38323,15089100000,41952100000
2,10551300000,-2692,-2872,-2220,47405,11540600000
2,8528200000,-10949,5169,-13568,46386200000,126976000000
2,75885800000,37020,77622,49716,64788900000,10719000000
2,19828,11530,11919,11730,11745200000,26265700000
2,8692,3890,3825,2666,54389,14432600000
2,1084,-139,-118,-145,2431,2611
2,43666,2308,2422,-1322,34305,80928
2,38588,4368,4383,5859,46131,85982
2,7069,354,540,418,3930,5936
2,26593500000,4959,9508,9061,1894900000,57808600000
2,8683,804,812,468,4828,8183
2,20660,1247,1254,865,7297,12490
2,1089,405,868,1055,15281,17499
2,4157,144,160,74,2291,5006
2,47362600000,5147,22619,21510,16407500000,46901300000
2,114262000000,16921,65847,71147,78302800000,135103000000
2,37176700000,323,8418,-4801,95317,3580500000
2,2273,283,352,370,30144,80740
2,8767,1580,1748,1693,9922,14554
2,12315,-132,223,206,9240,15713
2,98582,67,3994,3975,75261,16033800000
2,80003,686,1109,2135,46432,89051
2,740,336,348,-532,4032,4434
2,8429,7044,6902,6824,54782,75394
2,10797,252,269,176,12102,15115
2,20098,5723,10804,23433,41268400000,63084100000
2,5748,690,701,467,4438,5585
2,18603,734,910,583,10484,22265
2,77124,976,1577,1137,68903,97722
2,3520,1265,1486,1881,46277,63873
2,11744,194,746,616,28871,38437
2,15388,480,433,70,12365,31209
2,12595,9260,9443,8382,138100000,21474600000
2,11813300000,5690,7519,5614,61367,12816600000
2,25237500000,1548,1522,-1789,68061,21370500000
2,45389,2624,3303,1998,26216,50690
2,11530,340,317,607,3865,8649
2,6158,240,246,207,2743,5228
2,47630,131,401,508,12926,58305
2,25580,1262,1355,956,14836,25164
2,14120200000,-477,939,332,89376,14838400000
2,10243,780,1285,1033,23537,25726
2,34206,1932,3676,1813,12208600000,12876100000
2,20601500000,14602,19026,14175,21086500000,25968200000
2,11822800000,3399,8721,7197,82435,11567300000
2,6620,-81,-121,-1233,2809,9444
2,19007,561,618,387,23574,28133
2,4208,-17,-21,8,965,3975
2,10060,173,258,196,4424,13934
2,3434,219,253,242,9400,11258
2,21365,481,519,319,10504,19299
2,16924,1626,2165,1666,22006,30237
2,22328,491,1048,925,12283,21177
2,47709,4388,4836,3196,52122,78835
2,8236,138,156,83,2941,6246
2,5108,358,391,618,2109,6707
2,33510,1001,1666,1174,14818,29963
2,7582,602,632,443,9279,12472
2,6113,961,1010,885,6547,8042
2,4419,183,275,198,3512,7003
2,58666,1802,6690,5829,73224,11900900000
2,9708,985,1078,760,10792,12901
2,11107,27,123,27,10073,13048
2,10096,59,75,53,3744,8324
2,48758,3394,4696,3227,32105,48197
2,9013,246,342,234,15026,18346
2,16479,1214,1705,1318,20827,25317
2,30106,1335,2196,1603,33988,42814
2,24521,440,551,336,12531,22921
2,4958,192,223,145,5838,10205
2,32052,2791,5128,3729,55659,64994
2,5892,870,783,528,8402,11177
2,31279900000,10351,20453,6516,17531800000,38321100000
2,12100,685,1208,881,13179,17698
2,27264,631,1152,948,12241,32286
2,11156,920,952,631,6596,12249
2,9166,-120,538,111,1775,15177
2,16799,2804,2906,2056,14716,19746
2,95611,10446,12965,9265,11509600000,14553800000
2,74238,8235,9732,7564,66694,12106700000
2,12036,787,819,560,12463,20437
2,9406,-55,7,-46,8230,12663
2,49755,711,1698,1270,32382,74690
3,3363,16,13,4,283,1143
3,2606,22,42,144,838,1214
3,3132,510,511,333,1869,2253
3,11235,27,0,-140,1292,10195
3,4249,896,903,638,2072,3220
3,1359,22,19,17,1517,2932
3,1197,168,132,54,1452,2877
3,1248,1059,1055,986,3260,3616
3,8321,1286,1301,845,5086,7838
3,1706,865,865,564,3243,3594
3,3363,309,313,196,2240,2765
3,494,91,94,152,2719,2742
2,7214,641,815,651,7103,13040
3,10668,657,665,436,2737,4417
3,9873,576,575,248,2069,3838
3,13138,1806,1837,1731,10794,13427
3,2181,425,427,237,3024,3282
3,6111,19,126,1215,4940,6208
3,25706,5804,6885,4878,21256,31816
3,4325,411,1064,-1446,6672,14206
3,992,439,507,506,5166,6337
3,1501,651,573,510,8035,11182
3,5127,907,934,653,7050,8060
3,16560,1423,1385,1009,4584,18805
3,2919,60,103,78,662,2429
3,2411,867,940,651,2428,10414
3,3170,39,55,-1112,1500,5186
3,2614,556,583,396,2293,2797
3,12385,184,181,114,3169,5072
3,6811,1955,2026,1389,4652,8942
3,14501,2285,2314,1515,12541,16077
3,8729,472,486,318,2797,6716
3,10482,478,481,200,2172,3594
3,4016,699,754,519,2304,11629
3,3501,173,150,92,2281,3531
3,1430,294,387,242,4399,12595
3,1253,34,31,30,857,1209
3,305,15,16,9,1275,1972
3,13143,1213,1301,890,4445,6865
3,648,239,298,314,11482,11660
3,947,450,456,-269,3361,9815
3,1820,188,193,140,2656,2923
3,3486,162,177,85,1347,2472
3,62748,53121,55413,34247,93266700000,142488000000
3,18948,797,1264,852,4699,8643
2,38557,1908,3491,3125,20066,35787
2,17387400000,20284,21692,15807,12844900000,18433200000
2,85579,-160,3145,3115,60939,11636900000
2,14400,564,618,764,12924,19031
2,66709,4522,17084,13908,31514800000,38739300000
2,44812,2630,4126,3436,56779,74718
2,21728,1764,1973,1499,14749,23982
2,22538,2884,2718,2595,9680,26263
2,11293400000,19931,20381,14915,13405800000,16064800000
2,10867400000,7955,11781,9248,96336,17049200000
2,28229,498,879,286,23553,40955
2,9443,327,399,304,7098,16677
2,31964,1494,2059,1684,46272,57446
2,13199600000,-582,3221,1611,11606900000,35021300000
2,13843,670,1033,3161,14639,17671
2,42557,817,2019,1466,38405,83731
2,28465,3137,3272,2250,21574,37997
2,27189,2876,2945,2112,22453,32201
2,1244900000,29341,41582,33103,19468100000,22777600000
2,2750,233,231,177,1932,4858
2,7754,984,1292,1016,11625,17090
2,5904,722,763,584,3460,5570
2,27345,4128,4303,3037,46557,52373
2,20758,2095,2259,1475,13256,22286
2,2084,636,648,447,8227,9006
2,8959,2306,2568,1843,11658,13277
2,8448,1897,1906,1426,7233,10053
2,6321,1676,1688,1108,5926,7161
2,17500,24,729,-962,7186,19374
2,3202,-4537,-4532,-9851,-2040,6030
2,16315,885,1456,1161,17609,23952
3,5734,235,239,26,1235,1928
3,403,-61,-61,-82,688,881
3,27455100000,21362300000,215900000,22079100000,794044000000,80796000000
3,4145,60,60,-60,2330,3586
3,4129,272,269,148,1031,3371
3,1328,19,15,27,630,2380
3,17691,5260,4953,3727,59677,14797300000
3,2477,830,721,443,2642,3074
3,6379,541,533,453,3841,4735
3,16028,741,735,268,5990,19218
3,12120,980,1016,717,3012,6873
3,11544,641,622,438,2273,4595
3,1235,-161,-130,-148,1810,2208
3,5239,398,403,279,1400,3556
3,288,75,104,82,985,1834
3,5077,1886,1889,1342,5162,6427
3,73274,4239,4284,3133,13738,38338
3,11157,791,801,505,2893,5398
2,18990,978,1132,1129,13607,23170
2,23263,180,142,165,19622,44274
2,7100,35,85,60,2455,7731
2,28278,1021,1702,1241,13732,25816
2,28200,2120,2268,1829,8998,32879
2,39352,1706,2233,3272,10474500000,12655200000
2,807,-330,-176,-183,4701,4926
2,40297,3543,3644,2663,23089,47068
2,314,84,84,67,7233,7386
2,23926,1743,2324,1806,16731,26248
2,26405,3786,3801,1901,17821,24186
2,2589,-20,-37,-7,1774,2411
2,12584,1243,1397,1035,15884,18658
2,23993,3048,3264,2344,19627,33290
2,17492,2347,2380,1626,14974,24435
2,1759,263,275,189,2133,2550
2,1540,857,858,813,38011,38218
2,75402,2635,3178,2485,33367,69066
2,6803,625,596,628,6246,7743
2,57320,11468,11983,8236,72351,10010800000
2,24364,882,1191,796,45733,53248
2,57751,4582,4830,3573,40809,77092
2,9386,541,1236,1006,14744,20188
2,6879,678,807,618,4166,8433
2,1591800000,10399,14973,4373,11710600000,22328800000
2,22239600000,3268,4170,4327,92235,24389500000
2,18865,552,592,384,42582,45263
2,19434,3102,3376,2539,19828,26310
2,37157400000,11136200000,15056200000,11290700000,75355100000,86315900000
2,2001,-1015,-816,-827,26544,34342
2,8256,-2975,-2207,-2171,17119,22353
2,2201,29,112,336,2478,3121
2,15487,1644,2165,1830,44100,46794
2,19496,1866,1914,1358,18994,28776
2,34392,1512,1616,865,11131,29969
2,37575,1954,3095,2461,42859,59902
2,11605,107,208,159,9758,13379
